Source,Target,Type,Id,Label,Weight
42467831,42529162,Undirected,2740,,1
42467831,42467835,Undirected,2742,,2
42467835,42502959,Undirected,2743,,1
42467835,42467844,Undirected,2744,,2
42467844,42535525,Undirected,2747,,1
42467844,42467848,Undirected,2748,,2
42467848,42467850,Undirected,2749,,2
42467848,42502968,Undirected,2751,,2
42467848,42535541,Undirected,2752,,2
42467850,42467858,Undirected,2753,,2
42467850,42514870,Undirected,2755,,1
42467858,42502973,Undirected,2756,,1
42467858,42467863,Undirected,2757,,2
42467863,42528046,Undirected,2759,,1
42467863,42467872,Undirected,2760,,2
42467872,42484207,Undirected,2762,,2
42467872,7712107372,Undirected,2764,,2
42467872,42467880,Undirected,2765,,2
42467880,42518614,Undirected,2766,,1
42467880,42467885,Undirected,2767,,2
42467885,42502895,Undirected,2769,,1
42467885,42467889,Undirected,2770,,2
42467889,42509933,Undirected,2772,,1
42467889,42467892,Undirected,2773,,2
42467892,42502899,Undirected,2775,,1
42467892,42467894,Undirected,2776,,2
42467894,42529769,Undirected,2778,,1
42467894,42467896,Undirected,2779,,2
42467896,42467904,Undirected,2781,,2
42467896,42502909,Undirected,2782,,1
42467904,42463370,Undirected,2785,,1
42467912,42512070,Undirected,2787,,1
42467912,42467919,Undirected,2788,,2
42467919,2987758898,Undirected,2790,,1
42467929,42467934,Undirected,2793,,2
42467934,42509209,Undirected,2796,,1
42467996,42468013,Undirected,2797,,2
42467996,42491073,Undirected,2798,,2
42467996,42515660,Undirected,2799,,2
42468013,42491079,Undirected,2801,,2
42468013,42493442,Undirected,2802,,2
42468018,42484382,Undirected,2803,,2
42468018,42468067,Undirected,2804,,2
42468019,42468018,Undirected,2805,,1
42468022,42468019,Undirected,2806,,1
42468024,42481485,Undirected,2807,,2
42468024,42484390,Undirected,2808,,2
42468024,42468022,Undirected,2809,,1
42468028,9514009880,Undirected,2810,,1
42468028,42484397,Undirected,2811,,1
42468031,42484402,Undirected,2812,,1
42468031,42468028,Undirected,2813,,1
42468041,42468058,Undirected,2814,,2
42468041,598784326,Undirected,2815,,2
42468041,42479053,Undirected,2816,,2
42468058,42468065,Undirected,2818,,2
42468058,42536754,Undirected,2819,,2
42468065,42468067,Undirected,2820,,2
42468065,42520179,Undirected,2822,,2
42468067,42499109,Undirected,2825,,2
42468072,42473408,Undirected,2826,,2
42468072,42473404,Undirected,2827,,2
42468073,42468072,Undirected,2828,,1
42468073,42468074,Undirected,2829,,2
42468073,42526002,Undirected,2830,,2
42468073,42473408,Undirected,2831,,2
42468074,42519671,Undirected,2832,,1
42468074,42468075,Undirected,2833,,2
42468075,42468078,Undirected,2835,,2
42468075,42473412,Undirected,2837,,1
42468078,42468080,Undirected,2838,,2
42468078,42526018,Undirected,2840,,2
42468078,42526009,Undirected,2841,,2
42468080,42468082,Undirected,2842,,2
42468080,42460886,Undirected,2844,,1
42468082,42468086,Undirected,2845,,2
42468082,42517561,Undirected,2847,,1
42468086,42460893,Undirected,2850,,1
42468096,42468099,Undirected,2851,,2
42468096,42460225,Undirected,2853,,1
42468099,42468102,Undirected,2854,,2
42468099,42519598,Undirected,2856,,1
42468102,11946657939,Undirected,2857,,2
42468102,42460227,Undirected,2859,,1
42468108,42468111,Undirected,2860,,2
42468108,42523999,Undirected,2862,,1
42468111,42468114,Undirected,2863,,2
42468111,42460232,Undirected,2865,,1
42468114,42468117,Undirected,2866,,2
42468114,42524007,Undirected,2868,,1
42468117,42468118,Undirected,2869,,2
42468117,42460234,Undirected,2871,,1
42468118,42468120,Undirected,2872,,2
42468118,42524024,Undirected,2874,,1
42468120,42517374,Undirected,2876,,1
42468120,42468128,Undirected,2877,,2
42468128,42517374,Undirected,2878,,1
42468128,42468132,Undirected,2879,,2
42468132,42490268,Undirected,2881,,1
42468132,42468137,Undirected,2882,,2
42468137,42524040,Undirected,2884,,1
42468137,42468139,Undirected,2885,,2
42468139,42521616,Undirected,2887,,1
42468139,2620907640,Undirected,2888,,2
42468144,42530084,Undirected,2890,,2
42468144,42524046,Undirected,2891,,2
42468144,4291790464,Undirected,2892,,2
42468144,2620907640,Undirected,2893,,2
42468150,42484319,Undirected,2894,,1
42468150,42468161,Undirected,2895,,2
42468150,4291790464,Undirected,2896,,2
42468161,42468167,Undirected,2897,,2
42468161,42486113,Undirected,2899,,1
42468167,42468171,Undirected,2900,,2
42468167,3547485381,Undirected,2902,,2
42468167,42530093,Undirected,2903,,1
42468171,42468172,Undirected,2904,,2
42468171,42519486,Undirected,2906,,1
42468172,42524843,Undirected,2908,,2
42468172,42524837,Undirected,2909,,2
42468172,42468173,Undirected,2910,,2
42468173,42501091,Undirected,2911,,1
42468173,9090045052,Undirected,2912,,2
42468180,6295192353,Undirected,2914,,2
42468180,42460403,Undirected,2915,,1
42468180,42468183,Undirected,2916,,2
42468183,42504872,Undirected,2917,,1
42468183,42468186,Undirected,2918,,2
42468186,42490873,Undirected,2920,,1
42468186,42468193,Undirected,2921,,2
42468193,42485546,Undirected,2923,,1
42468193,42468197,Undirected,2924,,2
42468197,9092839976,Undirected,2926,,1
42468197,42468207,Undirected,2927,,2
42468207,42495395,Undirected,2929,,1
42468207,42468210,Undirected,2930,,2
42468210,42482796,Undirected,2932,,2
42468210,42468211,Undirected,2933,,2
42468210,42490875,Undirected,2934,,1
42468211,42482802,Undirected,2937,,1
42468211,42468214,Undirected,2938,,2
42468214,42490876,Undirected,2939,,1
42468214,42468217,Undirected,2940,,2
42468217,42501645,Undirected,2942,,2
42468217,42490878,Undirected,2943,,2
42468217,42468220,Undirected,2944,,2
42468220,42477710,Undirected,2946,,1
42468220,42468222,Undirected,2947,,2
42468222,42485226,Undirected,2949,,1
42468222,42468226,Undirected,2950,,2
42468226,11808822631,Undirected,2952,,2
42468226,42490880,Undirected,2953,,1
42468229,42501656,Undirected,2955,,1
42468229,42468234,Undirected,2956,,2
42468229,11808822631,Undirected,2957,,2
42468234,42494985,Undirected,2958,,2
42468234,42468237,Undirected,2959,,2
42468234,42501656,Undirected,2961,,2
42468237,42494985,Undirected,2962,,1
42468237,42468240,Undirected,2963,,2
42468240,42468243,Undirected,2965,,2
42468240,42512362,Undirected,2966,,1
42468243,5513941340,Undirected,2969,,1
42468243,5513941339,Undirected,2970,,2
42468246,42472007,Undirected,2971,,2
42468246,42512369,Undirected,2972,,2
42468246,42468249,Undirected,2973,,2
42468246,5513941339,Undirected,2974,,2
42468249,42512373,Undirected,2975,,2
42468249,42468256,Undirected,2976,,2
42468249,42512375,Undirected,2977,,2
42468256,42488676,Undirected,2980,,1
42468256,12587363086,Undirected,2981,,2
42468268,42487976,Undirected,2982,,2
42468268,42478670,Undirected,2983,,2
42468268,12587363086,Undirected,2984,,2
42468319,42468323,Undirected,2985,,2
42468323,42488579,Undirected,2987,,1
42468338,2817030787,Undirected,2988,,2
42468342,2817030787,Undirected,2990,,1
42468342,42468338,Undirected,2991,,1
42468359,598622290,Undirected,2992,,1
42468359,42478536,Undirected,2993,,2
42468365,42468359,Undirected,2995,,1
42468365,42478540,Undirected,2996,,1
42468366,42468365,Undirected,2997,,1
42468366,42478543,Undirected,2999,,2
42468367,42468366,Undirected,3000,,1
42468367,42467160,Undirected,3001,,1
42468368,42468367,Undirected,3002,,1
42468368,42478550,Undirected,3004,,2
42468371,42468368,Undirected,3005,,1
42468371,42467164,Undirected,3006,,1
42468372,42468371,Undirected,3007,,1
42468372,42478556,Undirected,3008,,1
42468373,42468372,Undirected,3009,,1
42468373,42477831,Undirected,3010,,2
42468375,42468373,Undirected,3012,,1
42468375,42478561,Undirected,3013,,2
42468377,42468375,Undirected,3015,,1
42468377,42478643,Undirected,3017,,2
42468379,42468377,Undirected,3018,,1
42468379,42474349,Undirected,3020,,2
42468387,42481610,Undirected,3021,,1
42468391,42469302,Undirected,3022,,2
42468391,42468394,Undirected,3023,,2
42468391,42482076,Undirected,3024,,2
42468394,42500291,Undirected,3026,,2
42468394,1273032391,Undirected,3027,,2
42468394,42482079,Undirected,3028,,2
42468396,1273032391,Undirected,3029,,2
42468396,42468397,Undirected,3030,,2
42468396,42500293,Undirected,3031,,1
42468397,42494838,Undirected,3032,,2
42468397,42468399,Undirected,3033,,2
42468399,42482089,Undirected,3035,,1
42468399,42468402,Undirected,3036,,2
42468402,42468403,Undirected,3038,,2
42468403,42482093,Undirected,3042,,2
42468406,42468411,Undirected,3044,,2
42468411,42482101,Undirected,3045,,2
42468411,42468414,Undirected,3046,,2
42468414,42468416,Undirected,3048,,2
42468414,42482106,Undirected,3049,,1
42468416,42468420,Undirected,3052,,2
42468420,42482110,Undirected,3053,,2
42468420,42468425,Undirected,3054,,2
42468425,42482113,Undirected,3056,,1
42468425,42517866,Undirected,3057,,2
42468425,42468431,Undirected,3058,,2
42468431,42523562,Undirected,3060,,2
42468431,42468433,Undirected,3061,,2
42468433,42468436,Undirected,3063,,2
42468433,42533295,Undirected,3065,,2
42468433,42482120,Undirected,3066,,2
42468436,42482126,Undirected,3067,,1
42468436,42499961,Undirected,3068,,2
42468436,42468438,Undirected,3069,,2
42468438,42468439,Undirected,3071,,2
42468439,42470180,Undirected,3074,,1
42468443,42482388,Undirected,3077,,1
42468449,42479021,Undirected,3078,,1
42468450,42492244,Undirected,3079,,1
42468450,42468449,Undirected,3080,,1
42468453,42479028,Undirected,3081,,1
42468453,42468450,Undirected,3082,,1
42468459,42479037,Undirected,3083,,1
42468459,42466499,Undirected,3084,,1
42468462,1372888818,Undirected,3085,,1
42468462,42521128,Undirected,3086,,1
42468472,42494532,Undirected,3087,,1
42468473,42468472,Undirected,3088,,1
42468473,42469376,Undirected,3089,,1
42468473,42468479,Undirected,3090,,2
42468495,42513515,Undirected,3092,,2
42468495,42530139,Undirected,3093,,2
42468495,598622326,Undirected,3094,,2
42468497,42504691,Undirected,3095,,1
42468497,42468495,Undirected,3096,,1
42468505,42511613,Undirected,3097,,2
42468505,42511608,Undirected,3098,,2
42468505,42468497,Undirected,3099,,1
42468510,42484928,Undirected,3100,,1
42468510,42468505,Undirected,3101,,1
42468520,42468510,Undirected,3102,,1
42468520,42515129,Undirected,3103,,2
42468520,42513531,Undirected,3104,,2
42468525,42468520,Undirected,3105,,1
42468525,42513099,Undirected,3106,,1
42468534,6955531212,Undirected,3107,,1
42468534,42474511,Undirected,3108,,2
42468534,42474503,Undirected,3109,,2
42468539,1942055081,Undirected,3110,,1
42468539,42468541,Undirected,3111,,2
42468539,42530156,Undirected,3112,,2
42468539,42513559,Undirected,3113,,2
42468541,42468542,Undirected,3115,,2
42468541,42513564,Undirected,3116,,2
42468541,42523616,Undirected,3117,,2
42468542,42486495,Undirected,3118,,2
42468542,1273032382,Undirected,3120,,2
42468542,11350204524,Undirected,3121,,2
42468545,1273032382,Undirected,3122,,2
42468545,42523481,Undirected,3123,,1
42468550,42514692,Undirected,3124,,1
42468550,42472195,Undirected,3125,,1
42468550,42472191,Undirected,3126,,2
42468550,42514764,Undirected,3127,,2
42468557,42514764,Undirected,3128,,2
42468557,42468562,Undirected,3129,,2
42468557,42497556,Undirected,3130,,1
42468562,42468566,Undirected,3132,,2
42468562,42497560,Undirected,3133,,1
42468566,42468569,Undirected,3135,,2
42468566,42497488,Undirected,3136,,2
42468566,42497560,Undirected,3137,,2
42468569,42468570,Undirected,3139,,2
42468570,42468573,Undirected,3141,,2
42468573,42468574,Undirected,3143,,2
42468573,42522002,Undirected,3144,,2
42468573,42522054,Undirected,3145,,1
42468574,42468576,Undirected,3147,,2
42468574,42522054,Undirected,3148,,2
42468576,42468577,Undirected,3150,,2
42468576,42494719,Undirected,3151,,1
42468577,42494627,Undirected,3153,,2
42468579,42468581,Undirected,3156,,2
42468581,42467355,Undirected,3158,,1
42468582,42500404,Undirected,3161,,1
42468582,1942054187,Undirected,3162,,2
42468587,1942054187,Undirected,3164,,2
42468587,42473383,Undirected,3165,,2
42468587,1942054361,Undirected,3166,,2
42468587,1942054145,Undirected,3167,,2
42468603,1942054062,Undirected,3168,,2
42468603,1942054145,Undirected,3169,,2
42468603,1942054052,Undirected,3170,,1
42468603,1942053993,Undirected,3171,,1
42468603,42468612,Undirected,3172,,2
42468612,42493945,Undirected,3173,,2
42468612,42468615,Undirected,3174,,2
42468615,42497229,Undirected,3176,,2
42468615,42497234,Undirected,3177,,2
42468615,42468618,Undirected,3178,,2
42468618,42526416,Undirected,3180,,2
42468618,42522122,Undirected,3181,,2
42468618,42468621,Undirected,3182,,2
42468621,42522125,Undirected,3184,,2
42468621,42526421,Undirected,3185,,2
42468621,42468624,Undirected,3186,,2
42468624,42526426,Undirected,3188,,2
42468624,42468630,Undirected,3190,,2
42468624,42522127,Undirected,3191,,2
42468630,42468633,Undirected,3193,,2
42468633,42468637,Undirected,3194,,2
42468633,42526442,Undirected,3195,,2
42468633,42522101,Undirected,3196,,2
42468637,42469993,Undirected,3198,,2
42468637,42468641,Undirected,3199,,2
42468641,42513340,Undirected,3201,,2
42468641,3581169296,Undirected,3202,,1
42468641,42468643,Undirected,3203,,2
42468643,42514531,Undirected,3206,,1
42468643,42468645,Undirected,3207,,2
42468643,42513338,Undirected,3208,,1
42468645,42468647,Undirected,3209,,2
42468645,42493451,Undirected,3211,,2
42468645,42493446,Undirected,3212,,2
42468647,42468707,Undirected,3213,,1
42468647,42468654,Undirected,3214,,2
42468654,42515675,Undirected,3216,,1
42468654,42515668,Undirected,3217,,2
42468654,42468659,Undirected,3218,,2
42468659,42468662,Undirected,3220,,2
42468662,42523422,Undirected,3222,,2
42468662,42522116,Undirected,3223,,2
42468662,42468666,Undirected,3225,,2
42468666,42526364,Undirected,3226,,2
42468666,42522118,Undirected,3227,,2
42468666,7964117723,Undirected,3228,,2
42468670,42522143,Undirected,3230,,2
42468670,42532733,Undirected,3231,,2
42468670,6463072443,Undirected,3232,,2
42468670,42468671,Undirected,3233,,2
42468671,42522147,Undirected,3234,,2
42468671,42468673,Undirected,3235,,2
42468673,42522158,Undirected,3237,,2
42468673,42526377,Undirected,3238,,2
42468673,42468681,Undirected,3239,,2
42468681,42522162,Undirected,3241,,2
42468681,42526380,Undirected,3242,,2
42468681,42468686,Undirected,3243,,2
42468686,42526386,Undirected,3245,,2
42468686,42522165,Undirected,3246,,2
42468686,42468690,Undirected,3247,,2
42468690,1257569831,Undirected,3249,,2
42468690,42470131,Undirected,3250,,1
42468707,42493451,Undirected,3252,,1
42468715,42493467,Undirected,3253,,1
42468715,42468716,Undirected,3254,,2
42468716,42493474,Undirected,3255,,2
42468716,42512622,Undirected,3257,,2
42468717,42475718,Undirected,3258,,2
42468731,42469461,Undirected,3259,,1
42468735,4207788769,Undirected,3260,,1
42468735,42468731,Undirected,3261,,1
42468738,4207788767,Undirected,3262,,1
42468738,42468735,Undirected,3263,,1
42468741,42468738,Undirected,3264,,1
42468741,4207788765,Undirected,3265,,1
42468744,42514918,Undirected,3266,,1
42468744,42468741,Undirected,3267,,1
42468757,7966133896,Undirected,3268,,2
42468757,42525408,Undirected,3269,,2
42468757,42525010,Undirected,3270,,2
42468764,42504312,Undirected,3271,,2
42468768,42505036,Undirected,3272,,2
42468768,42505040,Undirected,3273,,2
42468770,42468768,Undirected,3274,,1
42468770,42508996,Undirected,3275,,2
42468770,42508991,Undirected,3276,,2
42468780,42475933,Undirected,3277,,2
42468780,42465075,Undirected,3278,,1
42468783,42468797,Undirected,3279,,1
42468783,42468785,Undirected,3280,,1
42468785,42468797,Undirected,3281,,1
42468785,42468786,Undirected,3282,,2
42468786,42468788,Undirected,3284,,2
42468788,42498331,Undirected,3285,,2
42468788,4970873186,Undirected,3286,,1
42468791,4970873186,Undirected,3288,,2
42468791,42498331,Undirected,3289,,2
42468797,42474930,Undirected,3290,,1
42468804,42462018,Undirected,3291,,1
42468804,42487318,Undirected,3292,,1
42468814,42468994,Undirected,3293,,2
42468814,42468987,Undirected,3294,,2
42468815,42495108,Undirected,3295,,2
42468815,42468814,Undirected,3296,,1
42468818,42525362,Undirected,3297,,2
42468818,42495112,Undirected,3298,,2
42468818,42468815,Undirected,3299,,1
42468821,42525366,Undirected,3300,,2
42468821,42470939,Undirected,3301,,2
42468821,42468818,Undirected,3302,,1
42468824,42468821,Undirected,3303,,1
42468824,42470939,Undirected,3304,,1
42468828,7769081792,Undirected,3305,,2
42468828,42505344,Undirected,3306,,2
42468828,42468824,Undirected,3307,,1
42468836,42468828,Undirected,3308,,1
42468836,11541862579,Undirected,3309,,2
42468836,42525371,Undirected,3310,,2
42468838,42495127,Undirected,3311,,2
42468838,42525375,Undirected,3312,,2
42468838,42468836,Undirected,3313,,1
42468841,42495131,Undirected,3314,,2
42468841,42525379,Undirected,3315,,2
42468841,42468838,Undirected,3316,,1
42468848,3509302811,Undirected,3317,,2
42468848,3509302812,Undirected,3318,,2
42468848,42468854,Undirected,3319,,2
42468848,42468841,Undirected,3320,,1
42468854,3509302810,Undirected,3321,,2
42468854,42525385,Undirected,3322,,2
42468854,42468858,Undirected,3323,,2
42468858,42525351,Undirected,3325,,2
42468858,42468862,Undirected,3326,,2
42468862,42514646,Undirected,3328,,2
42468862,42525354,Undirected,3329,,2
42468870,42468883,Undirected,3331,,2
42468883,42512898,Undirected,3333,,1
42468884,42468883,Undirected,3334,,1
42468884,42523674,Undirected,3335,,2
42468886,42468884,Undirected,3336,,1
42468886,42476905,Undirected,3337,,1
42468889,42468886,Undirected,3338,,1
42468891,42468889,Undirected,3339,,1
42468891,42476466,Undirected,3340,,1
42468893,42468891,Undirected,3341,,1
42468896,42468893,Undirected,3342,,1
42468896,42528119,Undirected,3343,,1
42468898,42468896,Undirected,3344,,1
42468901,42468898,Undirected,3345,,1
42468901,42486867,Undirected,3346,,1
42468903,42468901,Undirected,3347,,1
42468906,42468903,Undirected,3348,,1
42468906,42528131,Undirected,3349,,1
42468913,42508786,Undirected,3350,,2
42468913,42508782,Undirected,3351,,2
42468913,1942053104,Undirected,3352,,1
42468914,42468916,Undirected,3353,,2
42468914,2356694620,Undirected,3354,,2
42468914,42530908,Undirected,3355,,2
42468916,42498710,Undirected,3356,,2
42468916,42530908,Undirected,3357,,2
42468916,42468917,Undirected,3359,,2
